46.34375,-117.65625,CP
46.34375,-117.71875,CP
46.34375,-117.78125,CP
46.34375,-117.84375,CP
46.34375,-117.90625,CP
46.34375,-117.96875,CP
46.34375,-118.03125,CP
46.34375,-118.09375,CP
46.34375,-118.15625,CP
46.34375,-118.21875,CP
46.34375,-118.28125,CP
46.34375,-118.34375,CP
46.34375,-118.40625,CP
46.34375,-118.46875,CP
46.34375,-118.53125,CP
46.34375,-118.59375,CP
46.34375,-118.65625,CP
46.34375,-118.71875,CP
46.34375,-118.78125,CP
46.34375,-118.84375,CP
46.34375,-118.90625,CP
46.34375,-118.96875,CP
46.34375,-119.03125,CP
46.34375,-119.09375,CP
46.34375,-119.15625,CP
46.34375,-119.21875,CP
46.34375,-119.28125,CP
46.34375,-119.34375,CP
46.34375,-119.40625,CP
46.34375,-119.46875,CP
46.34375,-119.53125,CP
46.34375,-119.59375,CP
46.34375,-119.65625,CP
46.34375,-119.71875,CP
46.34375,-119.78125,CP
46.34375,-119.84375,CP
46.34375,-119.90625,CP
46.34375,-119.96875,CP
46.34375,-120.03125,CP
46.34375,-120.09375,CP
46.34375,-120.15625,CP
46.34375,-120.21875,CP
46.34375,-120.28125,CP
46.34375,-120.34375,CP
46.34375,-120.40625,CP
46.34375,-120.46875,CP
46.34375,-120.53125,CP
46.34375,-120.59375,CP
46.34375,-120.65625,CP
46.34375,-120.71875,CP
46.34375,-120.78125,CP
46.34375,-120.84375,CP
46.40625,-117.09375,CP
46.40625,-117.15625,CP
46.40625,-117.21875,CP
46.40625,-117.28125,CP
46.40625,-117.34375,CP
46.40625,-117.40625,CP
46.40625,-117.46875,CP
46.40625,-117.53125,CP
46.40625,-117.59375,CP
46.40625,-117.65625,CP
46.40625,-117.71875,CP
46.40625,-117.78125,CP
46.40625,-117.84375,CP
46.40625,-117.90625,CP
46.40625,-117.96875,CP
46.40625,-118.03125,CP
46.40625,-118.09375,CP
46.40625,-118.15625,CP
46.40625,-118.21875,CP
46.40625,-118.28125,CP
46.40625,-118.34375,CP
46.40625,-118.40625,CP
46.40625,-118.46875,CP
46.40625,-118.53125,CP
46.40625,-118.59375,CP
46.40625,-118.65625,CP
46.40625,-118.71875,CP
46.40625,-118.78125,CP
46.40625,-118.84375,CP
46.40625,-118.90625,CP
46.40625,-118.96875,CP
46.40625,-119.03125,CP
46.40625,-119.09375,CP
46.40625,-119.15625,CP
46.40625,-119.21875,CP
46.40625,-119.28125,CP
46.40625,-119.34375,CP
46.40625,-119.40625,CP
46.40625,-119.46875,CP
46.40625,-119.53125,CP
46.40625,-119.59375,CP
46.40625,-119.65625,CP
46.40625,-119.71875,CP
46.40625,-119.78125,CP
46.40625,-119.84375,CP
46.40625,-119.90625,CP
46.40625,-119.96875,CP
46.40625,-120.03125,CP
46.40625,-120.09375,CP
46.40625,-120.15625,CP
46.40625,-120.21875,CP
46.40625,-120.28125,CP
46.40625,-120.34375,CP
46.40625,-120.40625,CP
46.40625,-120.46875,CP
46.40625,-120.53125,CP
46.40625,-120.59375,CP
46.40625,-120.65625,CP
46.40625,-120.71875,CP
46.40625,-120.78125,CP
46.40625,-120.84375,CP
46.40625,-120.90625,CP
46.21875,-122.78125,PM
46.21875,-122.84375,PM
46.21875,-122.90625,PM
46.21875,-122.96875,PM
46.21875,-123.03125,PM
46.21875,-123.09375,PM
46.21875,-123.15625,PM
46.21875,-123.21875,PM
46.21875,-123.28125,PM
46.21875,-123.34375,PM
46.21875,-123.40625,PM
46.28125,-122.71875,PM
46.28125,-122.78125,PM
46.28125,-122.84375,PM
46.28125,-122.90625,PM
46.28125,-122.96875,PM
46.28125,-123.03125,PM
46.28125,-123.09375,PM
46.28125,-123.15625,PM
46.28125,-123.21875,PM
46.28125,-123.28125,PM
46.28125,-123.34375,PM
46.28125,-123.40625,PM
46.28125,-123.46875,PM
46.28125,-123.53125,PM
46.28125,-123.59375,PM
46.28125,-123.65625,PM
46.28125,-123.84375,PM
46.28125,-123.90625,PM
46.34375,-122.65625,PM
46.34375,-122.71875,PM
46.34375,-122.78125,PM
46.34375,-122.84375,PM
46.34375,-122.90625,PM
46.34375,-122.96875,PM
46.34375,-123.03125,PM
46.34375,-123.09375,PM
46.34375,-123.15625,PM
46.34375,-123.21875,PM
46.34375,-123.28125,PM
46.34375,-123.34375,PM
46.34375,-123.40625,PM
46.34375,-123.46875,PM
46.34375,-123.53125,PM
46.34375,-123.59375,PM
46.34375,-123.65625,PM
46.34375,-123.71875,PM
46.34375,-123.78125,PM
46.34375,-123.84375,PM
46.34375,-123.90625,PM
46.34375,-123.96875,PM
46.34375,-124.03125,PM
46.40625,-122.65625,PM
46.40625,-122.71875,PM
46.40625,-122.78125,PM
46.40625,-122.84375,PM
46.40625,-122.90625,PM
46.40625,-122.96875,PM
46.40625,-123.03125,PM
46.40625,-123.09375,PM
46.40625,-123.15625,PM
46.40625,-123.21875,PM
46.40625,-123.28125,PM
46.40625,-123.34375,PM
46.40625,-123.40625,PM
46.40625,-123.46875,PM
46.40625,-123.53125,PM
46.40625,-123.59375,PM
46.40625,-123.65625,PM
46.40625,-123.71875,PM
46.40625,-123.78125,PM
46.40625,-123.90625,PM
46.40625,-124.03125,PM
46.46875,-123.46875,PM
46.46875,-123.53125,PM
46.46875,-123.59375,PM
46.46875,-123.65625,PM
46.46875,-123.71875,PM
46.46875,-123.78125,PM
46.46875,-123.84375,PM
46.46875,-123.90625,PM
46.46875,-123.96875,PM
46.46875,-124.03125,PM
46.15625,-117.28125,WC
46.15625,-117.34375,WC
46.15625,-117.40625,WC
46.15625,-117.46875,WC
46.15625,-117.53125,WC
46.15625,-117.59375,WC
46.15625,-117.65625,WC
46.15625,-117.71875,WC
46.15625,-117.78125,WC
46.15625,-117.84375,WC
46.15625,-117.90625,WC
46.15625,-117.96875,WC
46.21875,-117.46875,WC
46.21875,-117.53125,WC
46.21875,-117.59375,WC
46.21875,-117.65625,WC
46.21875,-117.71875,WC
46.21875,-117.78125,WC
46.21875,-117.84375,WC
46.21875,-120.78125,WC
46.21875,-120.84375,WC
46.21875,-120.90625,WC
46.21875,-120.96875,WC
46.21875,-121.03125,WC
46.21875,-121.09375,WC
46.21875,-121.15625,WC
46.21875,-121.21875,WC
46.21875,-121.28125,WC
46.21875,-121.34375,WC
46.21875,-121.40625,WC
46.21875,-121.46875,WC
46.21875,-121.53125,WC
46.21875,-121.59375,WC
46.21875,-121.65625,WC
46.21875,-121.71875,WC
46.21875,-121.78125,WC
46.21875,-121.84375,WC
46.21875,-121.90625,WC
46.21875,-121.96875,WC
46.21875,-122.03125,WC
46.21875,-122.09375,WC
46.21875,-122.15625,WC
46.21875,-122.21875,WC
46.21875,-122.28125,WC
46.21875,-122.34375,WC
46.21875,-122.40625,WC
46.21875,-122.46875,WC
46.21875,-122.53125,WC
46.21875,-122.59375,WC
46.21875,-122.65625,WC
46.21875,-122.71875,WC
46.28125,-117.53125,WC
46.28125,-117.59375,WC
46.28125,-117.65625,WC
46.28125,-117.71875,WC
46.28125,-120.90625,WC
46.28125,-120.96875,WC
46.28125,-121.03125,WC
46.28125,-121.09375,WC
46.28125,-121.15625,WC
46.28125,-121.21875,WC
46.28125,-121.28125,WC
46.28125,-121.34375,WC
46.28125,-121.40625,WC
46.28125,-121.46875,WC
46.28125,-121.53125,WC
46.28125,-121.59375,WC
46.28125,-121.65625,WC
46.28125,-121.71875,WC
46.28125,-121.78125,WC
46.28125,-121.84375,WC
46.28125,-121.90625,WC
46.28125,-121.96875,WC
46.28125,-122.03125,WC
46.28125,-122.09375,WC
46.28125,-122.15625,WC
46.28125,-122.21875,WC
46.28125,-122.28125,WC
46.28125,-122.34375,WC
46.28125,-122.40625,WC
46.28125,-122.46875,WC
46.28125,-122.53125,WC
46.28125,-122.59375,WC
46.28125,-122.65625,WC
46.34375,-120.90625,WC
46.34375,-120.96875,WC
46.34375,-121.03125,WC
46.34375,-121.09375,WC
46.34375,-121.15625,WC
46.34375,-121.21875,WC
46.34375,-121.28125,WC
46.34375,-121.34375,WC
46.34375,-121.40625,WC
46.34375,-121.46875,WC
46.34375,-121.53125,WC
46.34375,-121.59375,WC
46.34375,-121.65625,WC
46.34375,-121.71875,WC
46.34375,-121.78125,WC
46.34375,-121.84375,WC
46.34375,-121.90625,WC
46.34375,-121.96875,WC
46.34375,-122.03125,WC
46.34375,-122.09375,WC
46.34375,-122.15625,WC
46.34375,-122.21875,WC
46.34375,-122.28125,WC
46.34375,-122.34375,WC
46.34375,-122.40625,WC
46.34375,-122.46875,WC
46.34375,-122.53125,WC
46.34375,-122.59375,WC
46.40625,-120.96875,WC
46.40625,-121.03125,WC
46.40625,-121.09375,WC
46.40625,-121.15625,WC
46.40625,-121.21875,WC
46.40625,-121.28125,WC
46.40625,-121.34375,WC
46.40625,-121.40625,WC
46.40625,-121.46875,WC
46.40625,-121.53125,WC
46.40625,-121.59375,WC
46.40625,-121.65625,WC
46.40625,-121.71875,WC
46.40625,-121.78125,WC
46.40625,-121.84375,WC
46.40625,-121.90625,WC
46.40625,-121.96875,WC
46.40625,-122.03125,WC
46.40625,-122.09375,WC
46.40625,-122.15625,WC
46.40625,-122.21875,WC
46.40625,-122.28125,WC
46.40625,-122.34375,WC
46.40625,-122.40625,WC
46.40625,-122.46875,WC
46.40625,-122.53125,WC
46.40625,-122.59375,WC
