wateryear,"(48.28125, -122.46875)","(48.28125, -122.40625)","(48.28125, -122.34375)","(48.28125, -122.28125)","(48.28125, -122.21875)","(48.28125, -122.15625)","(48.28125, -122.09375)","(48.28125, -122.03125)","(48.34375, -122.46875)","(48.34375, -122.40625)","(48.34375, -122.34375)","(48.34375, -122.28125)","(48.34375, -122.21875)","(48.34375, -122.15625)","(48.34375, -122.09375)","(48.34375, -122.03125)","(48.40625, -122.46875)","(48.40625, -122.40625)","(48.40625, -122.34375)","(48.40625, -122.28125)","(48.40625, -122.21875)","(48.40625, -122.15625)","(48.40625, -122.09375)","(48.40625, -122.03125)","(48.46875, -122.46875)","(48.46875, -122.40625)","(48.46875, -122.34375)","(48.46875, -122.28125)","(48.46875, -122.21875)","(48.46875, -122.15625)","(48.46875, -122.09375)","(48.46875, -122.03125)","(48.53125, -122.46875)","(48.53125, -122.40625)","(48.53125, -122.34375)","(48.53125, -122.28125)","(48.53125, -122.21875)","(48.53125, -122.15625)","(48.53125, -122.09375)","(48.53125, -122.03125)","(48.59375, -122.46875)","(48.59375, -122.40625)","(48.59375, -122.34375)","(48.59375, -122.28125)","(48.59375, -122.21875)","(48.59375, -122.15625)","(48.59375, -122.09375)","(48.59375, -122.03125)","(48.65625, -122.46875)","(48.65625, -122.40625)","(48.65625, -122.34375)","(48.65625, -122.28125)","(48.65625, -122.21875)","(48.65625, -122.15625)","(48.65625, -122.09375)","(48.65625, -122.03125)","(48.71875, -122.46875)","(48.71875, -122.40625)","(48.71875, -122.34375)","(48.71875, -122.28125)","(48.71875, -122.21875)","(48.71875, -122.15625)","(48.71875, -122.09375)","(48.71875, -122.03125)"
2023,,,186.75413513183594,284.57586669921875,359.0060119628906,402.6563720703125,504.2635803222656,437.41741943359375,,115.13045501708984,166.9783172607422,287.3953857421875,320.0809326171875,479.30560302734375,585.7947387695312,540.878173828125,101.77689361572266,114.66053771972656,125.05099487304688,180.4363250732422,249.60597229003906,818.35302734375,1219.234130859375,1164.7103271484375,,121.03057098388672,130.10264587402344,175.59352111816406,291.4549865722656,470.9645080566406,500.3736877441406,493.220458984375,105.98006439208984,122.10094451904297,145.88412475585938,190.6309814453125,282.60479736328125,491.6018371582031,486.3804931640625,306.6098937988281,,188.37274169921875,201.96127319335938,356.2909240722656,548.5927124023438,1259.1904296875,1009.5714111328125,863.7525634765625,195.9567413330078,279.8374938964844,365.454345703125,561.5677490234375,684.3605346679688,603.83447265625,850.8427734375,1195.450927734375,168.79273986816406,270.4260559082031,312.8624572753906,725.2044067382812,510.3203125,406.3113098144531,620.8821411132812,1036.39599609375
2024,,,109.34783172607422,172.3954620361328,234.1116485595703,266.84942626953125,376.84991455078125,383.67681884765625,,63.40007019042969,80.23888397216797,172.30409240722656,210.78533935546875,310.3431701660156,473.7057189941406,435.2244567871094,81.53115844726562,99.21843719482422,98.526611328125,106.22808074951172,152.50216674804688,576.161376953125,1536.417236328125,1431.9775390625,,91.81719207763672,92.61344909667969,124.998779296875,223.00326538085938,371.02813720703125,568.4337768554688,674.1005859375,83.46305847167969,88.65828704833984,105.19686889648438,144.2916259765625,231.21380615234375,378.62518310546875,468.2494201660156,269.3426208496094,,152.55438232421875,165.46414184570312,311.55712890625,415.318115234375,1582.2606201171875,882.26220703125,924.4375610351562,219.72686767578125,285.450439453125,365.18023681640625,519.3140869140625,445.99346923828125,480.7283935546875,805.2996826171875,1208.2171630859375,218.87840270996094,333.9958190917969,400.2676086425781,678.2254638671875,440.1847229003906,366.9815979003906,747.329833984375,1211.597900390625
2025,,,365.062744140625,702.6873779296875,965.6991577148438,1123.866455078125,1228.0059814453125,1072.4493408203125,,252.39938354492188,395.2420654296875,575.1171264648438,589.4496459960938,973.6486206054688,1387.7266845703125,1569.2203369140625,187.83755493164062,240.28587341308594,301.2188720703125,448.1603088378906,595.5325317382812,1954.306884765625,3046.101318359375,3417.23388671875,,226.50155639648438,274.44647216796875,423.8288879394531,908.6430053710938,1497.9752197265625,1683.658935546875,2217.6318359375,246.2382049560547,318.1751708984375,520.3322143554688,641.924072265625,973.009033203125,1674.8870849609375,1892.18603515625,1483.720947265625,,763.646484375,614.8514404296875,1327.576904296875,1764.4068603515625,4056.4951171875,2786.32666015625,2404.2685546875,665.8378295898438,1076.3392333984375,1712.820068359375,2371.804931640625,2455.4638671875,2386.085205078125,2406.787841796875,3494.966552734375,884.9903564453125,999.3506469726562,1337.2493896484375,2142.09228515625,2366.361572265625,1734.0447998046875,2221.443603515625,3330.938232421875
2026,,,140.62362670898438,213.2785186767578,287.2256774902344,340.744384765625,453.60357666015625,502.65802001953125,,121.20026397705078,170.08502197265625,291.58551025390625,298.1382751464844,316.621826171875,480.3629150390625,540.5910034179688,134.540771484375,124.50275421142578,139.30523681640625,218.63038635253906,324.3624572753906,1150.2081298828125,2229.47119140625,1657.7611083984375,,140.29730224609375,167.3307647705078,278.1927795410156,503.9241943359375,890.994873046875,1129.688232421875,1031.4749755859375,163.07537841796875,178.37388610839844,232.64967346191406,328.6047668457031,532.73291015625,912.1674194335938,872.0936279296875,354.09796142578125,,280.6206970214844,319.01055908203125,606.4320678710938,1035.46923828125,2595.512939453125,1422.5399169921875,951.967041015625,325.4850158691406,398.1529846191406,537.3798828125,885.0686645507812,1015.9414672851562,1382.453125,987.7984619140625,1838.184326171875,343.5116882324219,547.1959838867188,615.2822265625,1052.50390625,907.2854614257812,786.5551147460938,1163.091796875,2302.28271484375
2027,,,75.23944854736328,100.83705139160156,137.9738006591797,154.799560546875,167.5265655517578,197.1707000732422,,56.364322662353516,77.73263549804688,131.47323608398438,151.57537841796875,297.0026550292969,305.00433349609375,236.00437927246094,65.48860931396484,60.906883239746094,81.10040283203125,110.50957489013672,131.82568359375,467.7403259277344,962.0311279296875,712.0075073242188,,78.92049407958984,81.87054443359375,105.13159942626953,169.9153289794922,300.13543701171875,311.3743591308594,351.1217956542969,75.27861022949219,87.27462768554688,102.9647445678711,131.27743530273438,205.86422729492188,317.3658447265625,356.7086181640625,203.6712646484375,,184.3262176513672,185.4488067626953,315.7864074707031,507.801025390625,1622.0601806640625,955.60888671875,948.442626953125,230.56114196777344,388.9895324707031,627.95703125,914.4909057617188,846.6265869140625,829.4744873046875,883.8677368164062,1729.711181640625,182.08103942871094,342.9504089355469,471.68243408203125,1222.2103271484375,819.6061401367188,481.81182861328125,923.6282348632812,1751.4188232421875
2028,,,140.41477966308594,193.72462463378906,225.41812133789062,230.76998901367188,310.06903076171875,358.0270080566406,,115.63954162597656,158.689453125,290.7370300292969,309.99072265625,423.8158264160156,541.7788696289062,580.808349609375,121.98345947265625,133.47039794921875,150.23089599609375,203.9453887939453,273.85906982421875,1063.677490234375,2153.09619140625,2163.212646484375,,123.2104721069336,135.4414520263672,205.59010314941406,316.0605163574219,630.5938110351562,923.4585571289062,1176.223388671875,122.58391571044922,131.1077423095703,158.48060607910156,205.36819458007812,329.8709411621094,650.5523681640625,846.8745727539062,501.2351989746094,,279.48504638671875,285.9856262207031,474.63250732421875,648.3071899414062,2039.7540283203125,1463.04443359375,1598.73388671875,388.6109924316406,640.5665283203125,806.06982421875,1078.362548828125,1072.579833984375,1214.443603515625,1402.8946533203125,2047.8602294921875,380.17852783203125,657.2879028320312,735.6992797851562,1376.5137939453125,1273.157470703125,865.3580932617188,1417.0836181640625,1778.46533203125
2029,,,68.71278381347656,117.08845520019531,154.407958984375,179.9925079345703,217.31199645996094,208.2138214111328,,53.49258804321289,70.5271987915039,131.91705322265625,142.94712829589844,189.67808532714844,234.76431274414062,255.6627197265625,53.66228103637695,60.58055114746094,64.65319061279297,96.00731658935547,139.3444061279297,306.4532470703125,841.718505859375,742.1998291015625,,60.58055114746094,72.09359741210938,121.87903594970703,204.88522338867188,282.5917663574219,274.7989196777344,307.6541748046875,65.4625015258789,77.5368423461914,102.86032104492188,142.907958984375,211.8426513671875,293.0213623046875,293.9481506347656,174.01406860351562,,131.2252197265625,148.74281311035156,223.77340698242188,330.70635986328125,1096.0889892578125,499.3946838378906,485.5450744628906,181.21951293945312,264.0690612792969,337.24609375,494.5518798828125,455.4049377441406,411.5848693847656,459.333984375,1119.2064208984375,163.92384338378906,238.6020050048828,338.4078369140625,725.256591796875,454.2953796386719,315.8516540527344,580.2992553710938,1343.5150146484375
2030,,,179.18319702148438,261.3409118652344,324.7148742675781,355.9645690917969,485.7408752441406,462.7017517089844,,132.49139404296875,184.2609405517578,328.7353210449219,358.18365478515625,469.3850402832031,705.8724365234375,768.371826171875,144.7876434326172,150.55722045898438,163.41476440429688,207.8222198486328,268.1416931152344,985.970947265625,1990.7518310546875,1733.222412109375,,159.7337188720703,170.554931640625,192.09295654296875,310.6955871582031,592.4127807617188,927.5050659179688,1096.6763916015625,170.5027313232422,170.81600952148438,191.70135498046875,223.00326538085938,315.94305419921875,596.224365234375,747.081787109375,377.150146484375,,317.7574462890625,305.7483825683594,541.7396850585938,772.3269653320312,2044.8709716796875,1317.6563720703125,1206.5462646484375,456.618896484375,730.0994262695312,923.093017578125,1305.9736328125,1261.318115234375,1163.352783203125,1040.6644287109375,1836.970458984375,347.962890625,653.032470703125,835.113525390625,1597.6243896484375,1185.086669921875,738.910400390625,837.5806274414062,1153.6541748046875
2031,,,203.48851013183594,425.4344482421875,630.9723510742188,731.7310791015625,928.1707763671875,704.29296875,,171.0770721435547,228.981689453125,582.6619262695312,622.474609375,858.4920654296875,1030.548095703125,1095.8670654296875,210.8636474609375,262.5287780761719,275.4776916503906,326.9339599609375,349.3726501464844,1544.7713623046875,2355.814453125,1988.2847900390625,,271.2745056152344,265.0089111328125,211.072509765625,338.0684509277344,705.5068969726562,840.4392700195312,961.7570190429688,154.00331115722656,188.56854248046875,215.57591247558594,234.5163116455078,357.3221130371094,739.745849609375,800.2089233398438,453.5252380371094,,326.2812805175781,312.0792541503906,586.3429565429688,1059.2655029296875,2379.75439453125,1311.5343017578125,1418.193115234375,490.0745849609375,814.515380859375,1409.682373046875,1790.99658203125,1717.1407470703125,1786.858642578125,1392.3736572265625,2211.653564453125,317.744384765625,818.8751831054688,1093.3739013671875,2247.15869140625,1578.553466796875,1132.06396484375,1438.308349609375,2435.035400390625
2032,,,139.78822326660156,221.33242797851562,282.6570129394531,327.8476867675781,561.2936401367188,392.5791931152344,,115.37847137451172,153.79444885253906,278.4407958984375,284.1451110839844,378.1552429199219,652.9672241210938,630.476318359375,150.80523681640625,168.12701416015625,181.10203552246094,190.6309814453125,233.70700073242188,1029.1644287109375,2039.47998046875,1582.10400390625,,168.96243286132812,169.48455810546875,226.59292602539062,395.2681884765625,619.6029052734375,539.337890625,537.6931762695312,169.68035888671875,175.9068145751953,193.89431762695312,252.0730438232422,414.65240478515625,629.6539306640625,630.672119140625,307.8238525390625,,338.9430236816406,324.07525634765625,434.4673767089844,650.6959228515625,2088.61279296875,1463.2271728515625,1530.4649658203125,564.0609130859375,881.1395874023438,1099.939697265625,1302.4622802734375,1205.12353515625,1267.9100341796875,1406.0274658203125,2664.30419921875,477.8175048828125,873.8036499023438,985.3836059570312,1637.567626953125,1326.2454833984375,895.2763671875,1453.867919921875,2847.977783203125
2033,,,98.57881927490234,147.64633178710938,192.01463317871094,218.44764709472656,273.25860595703125,271.31365966796875,,68.45171356201172,93.27916717529297,158.66334533691406,172.48683166503906,227.40223693847656,290.1365966796875,325.9941101074219,75.27861022949219,92.01299285888672,95.9551010131836,99.97553253173828,124.85519409179688,363.0655822753906,947.0850830078125,908.4341430664062,,89.97666931152344,87.4312744140625,113.42047119140625,225.67919921875,349.8686828613281,368.1433410644531,396.0774841308594,73.67304992675781,75.05670166015625,85.49937438964844,138.26097106933594,239.7506866455078,422.92822265625,400.98553466796875,238.56283569335938,,137.9868621826172,145.29672241210938,259.25238037109375,405.188720703125,1326.9764404296875,744.2622680664062,541.0087280273438,188.6077117919922,245.37667846679688,281.46917724609375,421.2312927246094,435.3288879394531,477.3606262207031,608.846923828125,1242.2080078125,171.78195190429688,226.98452758789062,263.0117492675781,560.7845458984375,382.1626281738281,293.4129638671875,534.2340698242188,1225.8782958984375
2034,,,88.97156524658203,102.92558288574219,135.2064971923828,161.18264770507812,197.30123901367188,184.36537170410156,,77.07997131347656,107.58562469482422,158.72860717773438,153.46812438964844,182.9033966064453,204.4544677734375,221.3846435546875,91.26895141601562,98.93126678466797,105.47098541259766,126.27800750732422,162.1224822998047,372.4901123046875,640.8928833007812,961.4307250976562,,101.12422180175781,107.35066986083984,121.52659606933594,185.59239196777344,275.516845703125,297.1592712402344,322.1042175292969,85.00334930419922,95.4068603515625,111.0186538696289,132.84384155273438,188.4119110107422,278.8584899902344,340.5224914550781,227.20643615722656,,134.38414001464844,146.26268005371094,212.5083770751953,304.26031494140625,1223.1109619140625,703.70556640625,702.9745483398438,162.1094207763672,194.23370361328125,252.50381469726562,375.10076904296875,360.8595886230469,438.57916259765625,545.2510375976562,1497.6488037109375,144.51351928710938,196.70077514648438,208.82733154296875,355.25970458984375,312.1706237792969,241.57815551757812,514.7192993164062,1591.7503662109375
2035,,,112.83306884765625,145.93634033203125,155.08673095703125,155.0606231689453,201.76547241210938,183.1514129638672,,103.64351654052734,137.24281311035156,202.20928955078125,227.4936065673828,303.5815124511719,346.9708251953125,374.6830749511719,111.6060562133789,144.51351928710938,145.649169921875,155.86993408203125,267.1757507324219,873.3206787109375,1478.682373046875,1448.542236328125,,135.36312866210938,134.2405548095703,228.1201629638672,446.18927001953125,781.7645263671875,704.5148315429688,686.18798828125,86.73944091796875,106.59357452392578,158.3631134033203,259.34375,479.09674072265625,775.87744140625,814.7764282226562,435.65521240234375,,163.4930877685547,211.20303344726562,392.709716796875,768.7764282226562,2101.352783203125,1157.387451171875,962.488037109375,156.69229125976562,236.27850341796875,375.3618469238281,675.5756225585938,801.7752685546875,945.1270751953125,827.2031860351562,1579.6890869140625,148.42953491210938,201.54356384277344,269.1206970214844,644.6261596679688,653.5285034179688,380.0218811035156,676.0716552734375,1614.14990234375
2036,,,105.74510955810547,155.5044403076172,189.3778533935547,207.31314086914062,247.9481964111328,215.26263427734375,,65.88020324707031,89.96361541748047,144.9965057373047,160.09921264648438,205.25071716308594,248.74444580078125,283.38800048828125,70.78826141357422,93.34443664550781,91.73887634277344,110.18324279785156,165.08558654785156,494.8129577636719,1138.6689453125,939.7099609375,,88.07088470458984,79.2859878540039,131.95620727539062,227.14117431640625,348.3153076171875,335.77105712890625,324.6104431152344,79.53399658203125,88.97156524658203,116.14862060546875,157.86709594726562,231.84036254882812,351.852783203125,379.0559387207031,239.8029022216797,,181.12814331054688,191.89715576171875,299.4958190917969,444.63592529296875,1365.3271484375,702.4132690429688,731.4830322265625,237.4272003173828,368.195556640625,539.8469848632812,795.1311645507812,740.6334228515625,744.144775390625,607.8548583984375,1514.9315185546875,195.39544677734375,319.0758361816406,390.09906005859375,878.6333618164062,664.8065795898438,397.8135986328125,567.9769287109375,1630.20556640625
2037,,,222.11563110351562,321.56903076171875,375.4401550292969,400.150146484375,569.8826904296875,528.399169921875,,161.6786651611328,230.37840270996094,400.9463806152344,428.94580078125,565.27490234375,881.5311889648438,990.135009765625,175.86764526367188,184.9136199951172,200.91700744628906,255.23194885253906,330.3930969238281,1215.7489013671875,2224.001953125,2004.8624267578125,,197.30123901367188,212.4953155517578,235.45614624023438,373.9912414550781,708.3917236328125,1127.7171630859375,1260.1824951171875,209.7802276611328,211.99929809570312,241.01686096191406,276.104248046875,382.6455993652344,717.2549438476562,860.019287109375,414.7046203613281,,381.9929504394531,373.14276123046875,691.4093017578125,928.4710083007812,2370.10791015625,1588.80029296875,1420.4644775390625,613.2589721679688,923.17138671875,1154.2938232421875,1570.042724609375,1526.3531494140625,1353.318115234375,1334.4429931640625,2100.84375,448.3822326660156,842.9846801757812,1045.1678466796875,2029.324462890625,1449.1817626953125,908.7865600585938,955.9091186523438,1337.4451904296875
2038,,,86.53059387207031,149.4085235595703,193.77682495117188,226.5668182373047,317.7705078125,252.0338897705078,,57.56522750854492,73.77747344970703,133.87506103515625,159.28990173339844,208.55320739746094,260.4663391113281,282.0043640136719,58.961936950683594,78.54194641113281,76.66226196289062,70.27918243408203,104.12649536132812,349.2551574707031,864.548828125,827.5164794921875,,69.58735656738281,66.27180480957031,97.71730041503906,182.3812713623047,269.5514831542969,303.9731140136719,352.7795715332031,66.58509063720703,50.12482452392578,70.42276763916016,116.90571594238281,195.57818603515625,311.335205078125,346.89251708984375,212.6258544921875,,91.60833740234375,102.89947509765625,176.8727569580078,275.62127685546875,1117.940185546875,674.5443725585938,580.5603637695312,164.09353637695312,225.4703369140625,251.61618041992188,298.80401611328125,317.5877685546875,425.74774169921875,475.76812744140625,973.1395263671875,152.47605895996094,251.02877807617188,270.75238037109375,446.55474853515625,331.9986572265625,244.0583038330078,438.8663330078125,850.7514038085938
2039,,,183.8040771484375,254.8142547607422,292.18597412109375,336.0190734863281,449.7267150878906,412.0809020996094,,146.0277099609375,218.9306182861328,363.80963134765625,373.821533203125,459.8430480957031,508.10125732421875,509.0280456542969,117.89776611328125,185.01803588867188,213.10882568359375,309.3511047363281,435.86407470703125,1283.7698974609375,1991.1695556640625,1863.31201171875,,200.00328063964844,250.37611389160156,364.1751403808594,695.2208862304688,1084.9805908203125,976.5986938476562,823.221923828125,154.7342987060547,213.78759765625,291.57244873046875,405.46282958984375,716.38037109375,1064.87841796875,1050.6502685546875,450.66656494140625,,371.3544616699219,423.5025634765625,746.546630859375,1225.5650634765625,3222.634765625,1907.7325439453125,1592.938232421875,374.4481201171875,766.4790649414062,1292.685302734375,1677.7197265625,1634.5130615234375,1717.5845947265625,1616.6038818359375,2728.80078125,279.7722473144531,594.8798828125,1058.0906982421875,1978.259765625,1691.712890625,1040.5208740234375,1495.48193359375,2620.131591796875
2040,,,91.3603286743164,138.4306640625,164.9158935546875,192.28875732421875,281.83465576171875,287.31707763671875,,62.44717788696289,88.37110900878906,164.25018310546875,176.84664916992188,221.67181396484375,279.8636169433594,332.29888916015625,71.61062622070312,66.1673812866211,74.78258514404297,110.5617904663086,151.2882080078125,403.6745300292969,1042.974853515625,822.4517822265625,,84.08961486816406,96.75135803222656,127.63555908203125,207.6394805908203,289.7841491699219,282.6570129394531,351.852783203125,91.73887634277344,101.35918426513672,126.9828872680664,158.01068115234375,215.49758911132812,314.0111389160156,323.0179443359375,197.52313232421875,,186.89772033691406,196.857421875,286.6643981933594,434.5587463378906,1483.83837890625,720.04833984375,708.7833251953125,252.94761657714844,379.3561706542969,539.2334594726562,771.03466796875,610.3611450195312,659.859375,586.094970703125,1245.902099609375,235.89996337890625,369.4095153808594,470.32489013671875,1040.5078125,704.3320922851562,422.8890380859375,584.0717163085938,1424.315185546875
